dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,2500,2480,200,0,0.3242686,5038.82830718861,5038.82830718861,0,1,5389.34801289283,-0.065039352601778,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO_Relocate,6,500,450,200,100,0.3527557,5421.20666714628,5421.20666714628,0,1,5389.34801289283,0.00591141158025593,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO_Relocate,6,1000,1000,200,350,0.3527557,4780.75432806438,4780.75432806438,0,1,5389.34801289283,-0.112925289547554,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO_Relocate,6,1500,1495,200,575,0.3527557,4525.17345381019,4525.17345381019,0,1,5389.34801289283,-0.160348627888809,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO_Relocate,6,2500,2485,200,1025,0.3527557,4241.06557354047,4241.06557354047,0,1,5389.34801289283,-0.21306518647624,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,Repair,7,500,38,0,0,0.0035245,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802007,add,2,Repair,7,1000,38,0,0,0.0035245,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802007,add,2,Repair,7,1500,38,0,0,0.0035245,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802007,add,2,Repair,7,2500,38,0,0,0.0035245,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO,7,500,500,200,0,0.2864109,5422.79999570218,5422.79999570218,0,1,5389.34801289283,0.00620705560845505,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO,7,1000,980,200,0,0.2864109,5332.44716486219,5332.44716486219,0,1,5389.34801289283,-0.0105580207280216,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO,7,1500,1490,200,0,0.2864109,5038.82830718861,5038.82830718861,0,1,5389.34801289283,-0.065039352601778,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO,7,2500,2480,200,0,0.2864109,5038.82830718861,5038.82830718861,0,1,5389.34801289283,-0.065039352601778,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO_Relocate,7,500,450,200,100,0.3599061,5201.2579352806,5201.2579352806,0,1,5389.34801289283,-0.0349003399228011,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO_Relocate,7,1000,1000,200,350,0.3599061,4853.38145686463,4853.38145686463,0,1,5389.34801289283,-0.0994492385249618,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO_Relocate,7,1500,1495,200,575,0.3599061,4496.74594175125,4496.74594175125,0,1,5389.34801289283,-0.165623386911779,1,201
addition_stress_instances,Near,2,8102,8802007,add,2,WarmPSO_Relocate,7,2500,2485,200,1025,0.3599061,3876.97848773365,3876.97848773365,0,1,5389.34801289283,-0.280621982759542,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,Repair,8,500,38,0,0,0.0041066,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802008,add,2,Repair,8,1000,38,0,0,0.0041066,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802008,add,2,Repair,8,1500,38,0,0,0.0041066,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802008,add,2,Repair,8,2500,38,0,0,0.0041066,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO,8,500,500,200,0,0.3147251,5646.70816512377,5646.70816512377,0,1,5389.34801289283,0.0477534855079423,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO,8,1000,980,200,0,0.3147251,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO,8,1500,1490,200,0,0.3147251,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO,8,2500,2480,200,0,0.3147251,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO_Relocate,8,500,450,200,100,0.3420774,5080.81204305753,5080.81204305753,0,1,5389.34801289283,-0.0572492199607809,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO_Relocate,8,1000,1000,200,350,0.3420774,4869.53391468525,4869.53391468525,0,1,5389.34801289283,-0.0964521305664513,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO_Relocate,8,1500,1495,200,575,0.3420774,4869.53391468525,4869.53391468525,0,1,5389.34801289283,-0.0964521305664513,1,201
addition_stress_instances,Near,2,8102,8802008,add,2,WarmPSO_Relocate,8,2500,2485,200,1025,0.3420774,4653.32427427157,4653.32427427157,0,1,5389.34801289283,-0.136570089157444,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,Repair,9,500,38,0,0,0.003855,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802009,add,2,Repair,9,1000,38,0,0,0.003855,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802009,add,2,Repair,9,1500,38,0,0,0.003855,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802009,add,2,Repair,9,2500,38,0,0,0.003855,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO,9,500,500,200,0,0.3173945,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO,9,1000,980,200,0,0.3173945,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO,9,1500,1490,200,0,0.3173945,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO,9,2500,2480,200,0,0.3173945,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO_Relocate,9,500,450,200,100,0.3501877,5426.74812335056,5426.74812335056,0,1,5389.34801289283,0.00693963543795251,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO_Relocate,9,1000,1000,200,350,0.3501877,4676.50840315098,4676.50840315098,0,1,5389.34801289283,-0.13226824618424,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO_Relocate,9,1500,1495,200,575,0.3501877,4123.29311961058,4123.29311961058,0,1,5389.34801289283,-0.234918006826335,1,201
addition_stress_instances,Near,2,8102,8802009,add,2,WarmPSO_Relocate,9,2500,2485,200,1025,0.3501877,3778.01442793313,3778.01442793313,0,1,5389.34801289283,-0.298984882977484,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,Repair,10,500,38,0,0,0.0032794,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802010,add,2,Repair,10,1000,38,0,0,0.0032794,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802010,add,2,Repair,10,1500,38,0,0,0.0032794,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802010,add,2,Repair,10,2500,38,0,0,0.0032794,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO,10,500,500,200,0,0.2924788,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO,10,1000,980,200,0,0.2924788,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO,10,1500,1490,200,0,0.2924788,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO,10,2500,2480,200,0,0.2924788,5296.66768760158,5296.66768760158,0,1,5389.34801289283,-0.0171969457287855,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO_Relocate,10,500,450,200,100,0.341953,5321.67548540449,5321.67548540449,0,1,5389.34801289283,-0.0125567187953823,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO_Relocate,10,1000,1000,200,350,0.341953,4553.89543026678,4553.89543026678,0,1,5389.34801289283,-0.155019230643006,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO_Relocate,10,1500,1495,200,575,0.341953,4110.65203049277,4110.65203049277,0,1,5389.34801289283,-0.237263576102538,1,201
addition_stress_instances,Near,2,8102,8802010,add,2,WarmPSO_Relocate,10,2500,2485,200,1025,0.341953,4002.45583302162,4002.45583302162,0,1,5389.34801289283,-0.257339510559232,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,Repair,1,500,38,0,0,0.0035418,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804001,add,2,Repair,1,1000,38,0,0,0.0035418,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804001,add,2,Repair,1,1500,38,0,0,0.0035418,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804001,add,2,Repair,1,2500,38,0,0,0.0035418,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO,1,500,500,200,0,0.2975411,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO,1,1000,980,200,0,0.2975411,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO,1,1500,1490,200,0,0.2975411,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO,1,2500,2480,200,0,0.2975411,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO_Relocate,1,500,450,200,100,0.3475164,4721.38916828179,4721.38916828179,0,1,4876.55252165822,-0.0318182471504815,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO_Relocate,1,1000,1000,200,350,0.3475164,4151.11005345245,4151.11005345245,0,1,4876.55252165822,-0.148761336001995,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO_Relocate,1,1500,1495,200,575,0.3475164,3960.05122645447,3960.05122645447,0,1,4876.55252165822,-0.187940413054774,1,201
addition_stress_instances,Near,4,8104,8804001,add,2,WarmPSO_Relocate,1,2500,2485,200,1025,0.3475164,3538.63331425118,3538.63331425118,0,1,4876.55252165822,-0.274357592062208,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,Repair,2,500,38,0,0,0.0048411,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804002,add,2,Repair,2,1000,38,0,0,0.0048411,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804002,add,2,Repair,2,1500,38,0,0,0.0048411,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804002,add,2,Repair,2,2500,38,0,0,0.0048411,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO,2,500,500,200,0,0.3079054,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO,2,1000,980,200,0,0.3079054,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO,2,1500,1490,200,0,0.3079054,5013.85852202049,5013.85852202049,0,1,4876.55252165822,0.0281563665627408,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO,2,2500,2480,200,0,0.3079054,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO_Relocate,2,500,450,200,100,0.3546084,4858.01733378368,4858.01733378368,0,1,4876.55252165822,-0.00380087936963967,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO_Relocate,2,1000,1000,200,350,0.3546084,4294.0071719948,4294.0071719948,0,1,4876.55252165822,-0.119458438533403,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO_Relocate,2,1500,1495,200,575,0.3546084,3963.45120356708,3963.45120356708,0,1,4876.55252165822,-0.18724320388959,1,201
addition_stress_instances,Near,4,8104,8804002,add,2,WarmPSO_Relocate,2,2500,2485,200,1025,0.3546084,3628.91621364337,3628.91621364337,0,1,4876.55252165822,-0.255843918931197,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,Repair,3,500,38,0,0,0.0040307,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804003,add,2,Repair,3,1000,38,0,0,0.0040307,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804003,add,2,Repair,3,1500,38,0,0,0.0040307,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804003,add,2,Repair,3,2500,38,0,0,0.0040307,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO,3,500,500,200,0,0.3182655,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO,3,1000,980,200,0,0.3182655,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO,3,1500,1490,200,0,0.3182655,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO,3,2500,2480,200,0,0.3182655,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO_Relocate,3,500,450,200,100,0.3510728,4651.9768207518,4651.9768207518,0,1,4876.55252165822,-0.0460521444009915,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO_Relocate,3,1000,1000,200,350,0.3510728,4358.91159489212,4358.91159489212,0,1,4876.55252165822,-0.106148949379116,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO_Relocate,3,1500,1495,200,575,0.3510728,4358.56351631875,4358.56351631875,0,1,4876.55252165822,-0.106220327380649,1,201
addition_stress_instances,Near,4,8104,8804003,add,2,WarmPSO_Relocate,3,2500,2485,200,1025,0.3510728,3792.30368158574,3792.30368158574,0,1,4876.55252165822,-0.222339211001422,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,Repair,4,500,38,0,0,0.0048856,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804004,add,2,Repair,4,1000,38,0,0,0.0048856,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804004,add,2,Repair,4,1500,38,0,0,0.0048856,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804004,add,2,Repair,4,2500,38,0,0,0.0048856,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO,4,500,500,200,0,0.3097418,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO,4,1000,980,200,0,0.3097418,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO,4,1500,1490,200,0,0.3097418,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO,4,2500,2480,200,0,0.3097418,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO_Relocate,4,500,450,200,100,0.3541277,4964.68333187583,4964.68333187583,0,1,4876.55252165822,0.0180723594847376,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO_Relocate,4,1000,1000,200,350,0.3541277,4149.90909335924,4149.90909335924,0,1,4876.55252165822,-0.149007608360977,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO_Relocate,4,1500,1495,200,575,0.3541277,3822.87258803094,3822.87258803094,0,1,4876.55252165822,-0.216070662409063,1,201
addition_stress_instances,Near,4,8104,8804004,add,2,WarmPSO_Relocate,4,2500,2485,200,1025,0.3541277,3444.45125775829,3444.45125775829,0,1,4876.55252165822,-0.293670837654172,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,Repair,5,500,38,0,0,0.0037316,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804005,add,2,Repair,5,1000,38,0,0,0.0037316,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804005,add,2,Repair,5,1500,38,0,0,0.0037316,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804005,add,2,Repair,5,2500,38,0,0,0.0037316,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO,5,500,500,200,0,0.292951,4986.78188724865,4986.78188724865,0,1,4876.55252165822,0.0226039533258107,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO,5,1000,980,200,0,0.292951,4935.30802864446,4935.30802864446,0,1,4876.55252165822,0.0120485746283448,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO,5,1500,1490,200,0,0.292951,4782.61249484399,4782.61249484399,0,1,4876.55252165822,-0.019263614284275,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO,5,2500,2480,200,0,0.292951,4782.61249484399,4782.61249484399,0,1,4876.55252165822,-0.019263614284275,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO_Relocate,5,500,450,200,100,0.3332216,4778.68086064849,4778.68086064849,0,1,4876.55252165822,-0.0200698465924542,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO_Relocate,5,1000,1000,200,350,0.3332216,4222.17716574072,4222.17716574072,0,1,4876.55252165822,-0.134188107892046,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO_Relocate,5,1500,1495,200,575,0.3332216,4057.19915558472,4057.19915558472,0,1,4876.55252165822,-0.168018977020039,1,201
addition_stress_instances,Near,4,8104,8804005,add,2,WarmPSO_Relocate,5,2500,2485,200,1025,0.3332216,3782.22670833647,3782.22670833647,0,1,4876.55252165822,-0.224405624354812,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,Repair,6,500,38,0,0,0.0047408,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804006,add,2,Repair,6,1000,38,0,0,0.0047408,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804006,add,2,Repair,6,1500,38,0,0,0.0047408,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804006,add,2,Repair,6,2500,38,0,0,0.0047408,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO,6,500,500,200,0,0.3076463,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO,6,1000,980,200,0,0.3076463,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO,6,1500,1490,200,0,0.3076463,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO,6,2500,2480,200,0,0.3076463,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO_Relocate,6,500,450,200,100,0.3595164,4989.67560067524,4989.67560067524,0,1,4876.55252165822,0.0231973465915936,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO_Relocate,6,1000,1000,200,350,0.3595164,4309.87568206705,4309.87568206705,0,1,4876.55252165822,-0.116204395846121,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO_Relocate,6,1500,1495,200,575,0.3595164,4303.11565050231,4303.11565050231,0,1,4876.55252165822,-0.117590627519975,1,201
addition_stress_instances,Near,4,8104,8804006,add,2,WarmPSO_Relocate,6,2500,2485,200,1025,0.3595164,3849.855357658,3849.855357658,0,1,4876.55252165822,-0.21053749743089,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,Repair,7,500,38,0,0,0.0055443,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804007,add,2,Repair,7,1000,38,0,0,0.0055443,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804007,add,2,Repair,7,1500,38,0,0,0.0055443,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804007,add,2,Repair,7,2500,38,0,0,0.0055443,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO,7,500,500,200,0,0.315739,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO,7,1000,980,200,0,0.315739,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO,7,1500,1490,200,0,0.315739,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO,7,2500,2480,200,0,0.315739,5004.6061904979,5004.6061904979,0,1,4876.55252165822,0.0262590566329292,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO_Relocate,7,500,450,200,100,0.3476636,4852.04339725186,4852.04339725186,0,1,4876.55252165822,-0.00502591211670672,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO_Relocate,7,1000,1000,200,350,0.3476636,4729.96721615675,4729.96721615675,0,1,4876.55252165822,-0.0300592077805877,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO_Relocate,7,1500,1495,200,575,0.3476636,4619.12591560597,4619.12591560597,0,1,4876.55252165822,-0.0527886462637161,1,201
addition_stress_instances,Near,4,8104,8804007,add,2,WarmPSO_Relocate,7,2500,2485,200,1025,0.3476636,4258.99574187716,4258.99574187716,0,1,4876.55252165822,-0.126637983911443,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,Repair,8,500,38,0,0,0.003684,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804008,add,2,Repair,8,1000,38,0,0,0.003684,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804008,add,2,Repair,8,1500,38,0,0,0.003684,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804008,add,2,Repair,8,2500,38,0,0,0.003684,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO,8,500,500,200,0,0.3113371,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO,8,1000,980,200,0,0.3113371,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO,8,1500,1490,200,0,0.3113371,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO,8,2500,2480,200,0,0.3113371,5104.41257170743,5104.41257170743,0,1,4876.55252165822,0.0467256425594144,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO_Relocate,8,500,450,200,100,0.3656351,4852.25262770247,4852.25262770247,0,1,4876.55252165822,-0.00498300671382662,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO_Relocate,8,1000,1000,200,350,0.3656351,4247.59936023192,4247.59936023192,0,1,4876.55252165822,-0.128974958976229,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO_Relocate,8,1500,1495,200,575,0.3656351,3984.0667194217,3984.0667194217,0,1,4876.55252165822,-0.183015726432295,1,201
addition_stress_instances,Near,4,8104,8804008,add,2,WarmPSO_Relocate,8,2500,2485,200,1025,0.3656351,3281.06378981592,3281.06378981592,0,1,4876.55252165822,-0.327175545583947,1,201
addition_stress_instances,Near,4,8104,8804009,add,2,Repair,9,500,38,0,0,0.0039197,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
addition_stress_instances,Near,4,8104,8804009,add,2,Repair,9,1000,38,0,0,0.0039197,5290.18380321429,5290.18380321429,0,1,4876.55252165822,0.0848204299490287,0,NaN
