dataset,level,instance,scenario_seed,algorithm_seed,method,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,local_budget,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference
addition_instances,M1,10,6110,6830003,Fixed5,3,1500,1473,78,195,5,0.3431984,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed5,3,2500,2488,78,340,5,0.3431984,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed15,3,500,468,78,120,15,0.3030397,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed15,3,1000,963,78,285,15,0.3030397,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed15,3,1500,1458,78,450,15,0.3030397,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed15,3,2500,2493,78,795,15,0.3030397,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed25,3,500,493,78,175,25,0.3251544,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed25,3,1000,988,78,400,25,0.3251544,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed25,3,1500,1483,78,625,25,0.3251544,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed25,3,2500,2473,78,1075,25,0.3251544,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed35,3,500,498,78,210,35,0.2421776,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed35,3,1000,953,78,455,35,0.2421776,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed35,3,1500,1473,78,735,35,0.2421776,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed35,3,2500,2448,78,1260,35,0.2421776,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed40,3,500,458,78,200,40,0.2721793,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed40,3,1000,948,78,480,40,0.2721793,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Fixed40,3,1500,1438,78,760,40,0.2721793,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Fixed40,3,2500,2488,78,1360,40,0.2721793,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Adaptive,3,500,493,78,175,25,0.274372,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05
addition_instances,M1,10,6110,6830003,Adaptive,3,1000,988,78,400,25,0.274372,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Adaptive,3,1500,1483,78,625,25,0.274372,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830003,Adaptive,3,2500,2500,78,1075,0,0.274372,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed5,4,500,493,78,55,5,0.2857529,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Fixed5,4,1000,983,78,125,5,0.2857529,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed5,4,1500,1473,78,195,5,0.2857529,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed5,4,2500,2488,78,340,5,0.2857529,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed15,4,500,468,78,120,15,0.2652715,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Fixed15,4,1000,963,78,285,15,0.2652715,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830004,Fixed15,4,1500,1458,78,450,15,0.2652715,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed15,4,2500,2493,78,795,15,0.2652715,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed25,4,500,493,78,175,25,0.2525996,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Fixed25,4,1000,988,78,400,25,0.2525996,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830004,Fixed25,4,1500,1483,78,625,25,0.2525996,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed25,4,2500,2473,78,1075,25,0.2525996,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed35,4,500,498,78,210,35,0.251042,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Fixed35,4,1000,953,78,455,35,0.251042,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830004,Fixed35,4,1500,1473,78,735,35,0.251042,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed35,4,2500,2448,78,1260,35,0.251042,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed40,4,500,458,78,200,40,0.2544736,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Fixed40,4,1000,948,78,480,40,0.2544736,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830004,Fixed40,4,1500,1438,78,760,40,0.2544736,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Fixed40,4,2500,2488,78,1360,40,0.2544736,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Adaptive,4,500,493,78,175,25,0.2783595,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830004,Adaptive,4,1000,988,78,400,25,0.2783595,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830004,Adaptive,4,1500,1483,78,625,25,0.2783595,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830004,Adaptive,4,2500,2500,78,1075,0,0.2783595,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed5,5,500,491,76,55,5,0.2881105,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed5,5,1000,981,76,125,5,0.2881105,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed5,5,1500,1471,76,195,5,0.2881105,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed5,5,2500,2486,76,340,5,0.2881105,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed15,5,500,466,76,120,15,0.2725854,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed15,5,1000,961,76,285,15,0.2725854,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed15,5,1500,1456,76,450,15,0.2725854,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0
addition_instances,M1,10,6110,6830005,Fixed15,5,2500,2491,76,795,15,0.2725854,3442.96743994192,3442.96743994192,0,1,3490.38557065644,-0.0135853560458086
addition_instances,M1,10,6110,6830005,Fixed25,5,500,491,76,175,25,0.2884299,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed25,5,1000,986,76,400,25,0.2884299,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed25,5,1500,1481,76,625,25,0.2884299,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed25,5,2500,2471,76,1075,25,0.2884299,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed35,5,500,496,76,210,35,0.2442886,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed35,5,1000,951,76,455,35,0.2442886,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed35,5,1500,1471,76,735,35,0.2442886,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed35,5,2500,2446,76,1260,35,0.2442886,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed40,5,500,456,76,200,40,0.2369387,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed40,5,1000,946,76,480,40,0.2369387,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed40,5,1500,1436,76,760,40,0.2369387,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Fixed40,5,2500,2486,76,1360,40,0.2369387,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Adaptive,5,500,491,76,175,25,0.2618487,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Adaptive,5,1000,986,76,400,25,0.2618487,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Adaptive,5,1500,1481,76,625,25,0.2618487,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_instances,M1,10,6110,6830005,Adaptive,5,2500,2500,76,1075,0,0.2618487,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122
addition_stress_instances,Near,2,8102,8822001,Fixed5,1,500,475,200,35,5,0.2971208,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Fixed5,1,1000,1000,200,110,5,0.2971208,4235.98828497268,4235.98828497268,0,1,5389.34801289283,-0.214007283471209
addition_stress_instances,Near,2,8102,8822001,Fixed5,1,1500,1490,200,180,5,0.2971208,4079.11816617592,4079.11816617592,0,1,5389.34801289283,-0.24311472251977
addition_stress_instances,Near,2,8102,8822001,Fixed5,1,2500,2470,200,320,5,0.2971208,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822001,Fixed15,1,500,500,200,90,15,0.2880991,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Fixed15,1,1000,995,200,255,15,0.2880991,4315.8843473452,4315.8843473452,0,1,5389.34801289283,-0.199182473089436
addition_stress_instances,Near,2,8102,8822001,Fixed15,1,1500,1490,200,420,15,0.2880991,4116.78070788536,4116.78070788536,0,1,5389.34801289283,-0.236126392647707
addition_stress_instances,Near,2,8102,8822001,Fixed15,1,2500,2480,200,750,15,0.2880991,3997.0503760048,3997.0503760048,0,1,5389.34801289283,-0.258342499604268
addition_stress_instances,Near,2,8102,8822001,Fixed25,1,500,450,200,100,25,0.2817475,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Fixed25,1,1000,1000,200,350,25,0.2817475,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822001,Fixed25,1,1500,1495,200,575,25,0.2817475,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822001,Fixed25,1,2500,2485,200,1025,25,0.2817475,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442
addition_stress_instances,Near,2,8102,8822001,Fixed35,1,500,490,200,140,35,0.2715224,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Fixed35,1,1000,945,200,385,35,0.2715224,4227.41160458061,4227.41160458061,0,1,5389.34801289283,-0.215598696824281
addition_stress_instances,Near,2,8102,8822001,Fixed35,1,1500,1465,200,665,35,0.2715224,3986.87726158534,3986.87726158534,0,1,5389.34801289283,-0.260230133209506
addition_stress_instances,Near,2,8102,8822001,Fixed35,1,2500,2440,200,1190,35,0.2715224,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822001,Fixed40,1,500,440,200,120,40,0.2624818,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Fixed40,1,1000,1000,200,440,40,0.2624818,4225.03734170869,4225.03734170869,0,1,5389.34801289283,-0.216039244153243
addition_stress_instances,Near,2,8102,8822001,Fixed40,1,1500,1490,200,720,40,0.2624818,3958.46572786424,3958.46572786424,0,1,5389.34801289283,-0.265501927432693
addition_stress_instances,Near,2,8102,8822001,Fixed40,1,2500,2470,200,1280,40,0.2624818,3918.66981019836,3918.66981019836,0,1,5389.34801289283,-0.272886107777082
addition_stress_instances,Near,2,8102,8822001,Adaptive,1,500,450,200,100,25,0.2804597,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822001,Adaptive,1,1000,1000,200,350,25,0.2804597,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822001,Adaptive,1,1500,1495,200,575,25,0.2804597,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822001,Adaptive,1,2500,2500,200,1070,28,0.2804597,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442
addition_stress_instances,Near,2,8102,8822002,Fixed5,2,500,475,200,35,5,0.3061181,4227.41160458061,4227.41160458061,0,1,5389.34801289283,-0.215598696824281
addition_stress_instances,Near,2,8102,8822002,Fixed5,2,1000,1000,200,110,5,0.3061181,4227.41160458061,4227.41160458061,0,1,5389.34801289283,-0.215598696824281
addition_stress_instances,Near,2,8102,8822002,Fixed5,2,1500,1490,200,180,5,0.3061181,4227.41160458061,4227.41160458061,0,1,5389.34801289283,-0.215598696824281
addition_stress_instances,Near,2,8102,8822002,Fixed5,2,2500,2470,200,320,5,0.3061181,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842
addition_stress_instances,Near,2,8102,8822002,Fixed15,2,500,500,200,90,15,0.2771549,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Fixed15,2,1000,995,200,255,15,0.2771549,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Fixed15,2,1500,1490,200,420,15,0.2771549,4072.35862904651,4072.35862904651,0,1,5389.34801289283,-0.244368962756852
addition_stress_instances,Near,2,8102,8822002,Fixed15,2,2500,2480,200,750,15,0.2771549,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed25,2,500,450,200,100,25,0.2505909,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Fixed25,2,1000,1000,200,350,25,0.2505909,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Fixed25,2,1500,1495,200,575,25,0.2505909,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Fixed25,2,2500,2485,200,1025,25,0.2505909,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed35,2,500,490,200,140,35,0.2374953,4072.35862904651,4072.35862904651,0,1,5389.34801289283,-0.244368962756852
addition_stress_instances,Near,2,8102,8822002,Fixed35,2,1000,945,200,385,35,0.2374953,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed35,2,1500,1465,200,665,35,0.2374953,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed35,2,2500,2440,200,1190,35,0.2374953,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed40,2,500,440,200,120,40,0.2346097,4072.35862904651,4072.35862904651,0,1,5389.34801289283,-0.244368962756852
addition_stress_instances,Near,2,8102,8822002,Fixed40,2,1000,1000,200,440,40,0.2346097,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed40,2,1500,1490,200,720,40,0.2346097,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Fixed40,2,2500,2470,200,1280,40,0.2346097,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822002,Adaptive,2,500,450,200,100,25,0.2769529,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Adaptive,2,1000,1000,200,350,25,0.2769529,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Adaptive,2,1500,1495,200,575,25,0.2769529,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043
addition_stress_instances,Near,2,8102,8822002,Adaptive,2,2500,2500,200,1070,9,0.2769529,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464
addition_stress_instances,Near,2,8102,8822003,Fixed5,3,500,475,200,35,5,0.3072948,4504.05279754425,4504.05279754425,0,1,5389.34801289283,-0.164267591038974
addition_stress_instances,Near,2,8102,8822003,Fixed5,3,1000,1000,200,110,5,0.3072948,4504.05279754425,4504.05279754425,0,1,5389.34801289283,-0.164267591038974
addition_stress_instances,Near,2,8102,8822003,Fixed5,3,1500,1490,200,180,5,0.3072948,4346.08664630343,4346.08664630343,0,1,5389.34801289283,-0.193578400224598
addition_stress_instances,Near,2,8102,8822003,Fixed5,3,2500,2470,200,320,5,0.3072948,4346.08664630343,4346.08664630343,0,1,5389.34801289283,-0.193578400224598
addition_stress_instances,Near,2,8102,8822003,Fixed15,3,500,500,200,90,15,0.284633,4551.47092825877,4551.47092825877,0,1,5389.34801289283,-0.155469099904038
addition_stress_instances,Near,2,8102,8822003,Fixed15,3,1000,995,200,255,15,0.284633,4504.05279754425,4504.05279754425,0,1,5389.34801289283,-0.164267591038974
addition_stress_instances,Near,2,8102,8822003,Fixed15,3,1500,1490,200,420,15,0.284633,4096.32924966758,4096.32924966758,0,1,5389.34801289283,-0.239921185295881
addition_stress_instances,Near,2,8102,8822003,Fixed15,3,2500,2480,200,750,15,0.284633,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442
addition_stress_instances,Near,2,8102,8822003,Fixed25,3,500,450,200,100,25,0.2637001,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822003,Fixed25,3,1000,1000,200,350,25,0.2637001,4276.78751638373,4276.78751638373,0,1,5389.34801289283,-0.206436937055754
addition_stress_instances,Near,2,8102,8822003,Fixed25,3,1500,1495,200,575,25,0.2637001,4130.96052459165,4130.96052459165,0,1,5389.34801289283,-0.233495310618421
addition_stress_instances,Near,2,8102,8822003,Fixed25,3,2500,2485,200,1025,25,0.2637001,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895
addition_stress_instances,Near,2,8102,8822003,Fixed35,3,500,490,200,140,35,0.2573829,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822003,Fixed35,3,1000,945,200,385,35,0.2573829,4276.78751638373,4276.78751638373,0,1,5389.34801289283,-0.206436937055754
addition_stress_instances,Near,2,8102,8822003,Fixed35,3,1500,1465,200,665,35,0.2573829,4130.96052459165,4130.96052459165,0,1,5389.34801289283,-0.233495310618421
addition_stress_instances,Near,2,8102,8822003,Fixed35,3,2500,2440,200,1190,35,0.2573829,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895
addition_stress_instances,Near,2,8102,8822003,Fixed40,3,500,440,200,120,40,0.2415827,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822003,Fixed40,3,1000,1000,200,440,40,0.2415827,4276.78751638373,4276.78751638373,0,1,5389.34801289283,-0.206436937055754
addition_stress_instances,Near,2,8102,8822003,Fixed40,3,1500,1490,200,720,40,0.2415827,4276.78751638373,4276.78751638373,0,1,5389.34801289283,-0.206436937055754
addition_stress_instances,Near,2,8102,8822003,Fixed40,3,2500,2470,200,1280,40,0.2415827,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895
addition_stress_instances,Near,2,8102,8822003,Adaptive,3,500,450,200,100,25,0.2596807,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822003,Adaptive,3,1000,1000,200,350,25,0.2596807,4276.78751638373,4276.78751638373,0,1,5389.34801289283,-0.206436937055754
addition_stress_instances,Near,2,8102,8822003,Adaptive,3,1500,1499,200,579,26,0.2596807,4130.96052459165,4130.96052459165,0,1,5389.34801289283,-0.233495310618421
addition_stress_instances,Near,2,8102,8822003,Adaptive,3,2500,2500,200,1070,9,0.2596807,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895
addition_stress_instances,Near,2,8102,8822004,Fixed5,4,500,475,200,35,5,0.2745629,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822004,Fixed5,4,1000,1000,200,110,5,0.2745629,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226
addition_stress_instances,Near,2,8102,8822004,Fixed5,4,1500,1490,200,180,5,0.2745629,4179.99347386609,4179.99347386609,0,1,5389.34801289283,-0.224397187959217
addition_stress_instances,Near,2,8102,8822004,Fixed5,4,2500,2470,200,320,5,0.2745629,4024.94049833199,4024.94049833199,0,1,5389.34801289283,-0.253167453891788
addition_stress_instances,Near,2,8102,8822004,Fixed15,4,500,500,200,90,15,0.2704614,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408
addition_stress_instances,Near,2,8102,8822004,Fixed15,4,1000,995,200,255,15,0.2704614,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408
addition_stress_instances,Near,2,8102,8822004,Fixed15,4,1500,1490,200,420,15,0.2704614,4045.47915713049,4045.47915713049,0,1,5389.34801289283,-0.249356481071075
addition_stress_instances,Near,2,8102,8822004,Fixed15,4,2500,2480,200,750,15,0.2704614,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed25,4,500,450,200,100,25,0.2520385,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408
addition_stress_instances,Near,2,8102,8822004,Fixed25,4,1000,1000,200,350,25,0.2520385,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed25,4,1500,1495,200,575,25,0.2520385,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed25,4,2500,2485,200,1025,25,0.2520385,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed35,4,500,490,200,140,35,0.2322192,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408
addition_stress_instances,Near,2,8102,8822004,Fixed35,4,1000,945,200,385,35,0.2322192,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed35,4,1500,1465,200,665,35,0.2322192,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed35,4,2500,2440,200,1190,35,0.2322192,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed40,4,500,440,200,120,40,0.2523937,4348.17626771932,4348.17626771932,0,1,5389.34801289283,-0.193190668459847
addition_stress_instances,Near,2,8102,8822004,Fixed40,4,1000,1000,200,440,40,0.2523937,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed40,4,1500,1490,200,720,40,0.2523937,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Fixed40,4,2500,2470,200,1280,40,0.2523937,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Adaptive,4,500,450,200,100,25,0.2668718,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408
addition_stress_instances,Near,2,8102,8822004,Adaptive,4,1000,1000,200,350,25,0.2668718,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Adaptive,4,1500,1495,200,575,25,0.2668718,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822004,Adaptive,4,2500,2500,200,1025,0,0.2668718,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441
addition_stress_instances,Near,2,8102,8822005,Fixed5,5,500,475,200,35,5,0.2698647,4431.84049191782,4431.84049191782,0,1,5389.34801289283,-0.177666671123183
addition_stress_instances,Near,2,8102,8822005,Fixed5,5,1000,1000,200,110,5,0.2698647,4431.84049191782,4431.84049191782,0,1,5389.34801289283,-0.177666671123183
addition_stress_instances,Near,2,8102,8822005,Fixed5,5,1500,1490,200,180,5,0.2698647,4348.17626771932,4348.17626771932,0,1,5389.34801289283,-0.193190668459847
