level,instance,scenario_seed,algorithm_seed,budget,strategy,event_time,event_size,oracle_status,reference_cost,warm_start_fe,routing_fe,total_fe,response_time,fitness,distance,total_late,obstacle_violation,is_feasible,gap_to_reference,route_disruption,gap_to_bks,bks_cost
M4,2,6302,8300,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,200,300,500,1.2872361,3678.81636991205,3678.81636991205,0,0,1,0.0524455868277487,0,0.0524455868277466,3495.49317889264
M4,2,6302,8800,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,200,780,980,1.3192745,3642.48329338421,3642.48329338421,0,0,1,0.0420513235097039,0,0.0420513235097016,3495.49317889264
M4,2,6302,9300,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,200,1290,1490,1.370983,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,2,6302,10300,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,200,2280,2480,1.4510721,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,2,6302,8300,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,0,79,79,0.006131,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,2,6302,8800,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,0,79,79,0.0065033,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,2,6302,9300,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,0,79,79,0.0061768,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,2,6302,10300,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3495.49317889264,0,79,79,0.0060529,3495.49317889264,3495.49317889264,0,0,1,0,0,0,3495.49317889264
M4,3,6303,8400,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,480,480,0.0452406,7948.51972437051,7948.51972437051,0,0,1,1.27672462009346,0.588235294117647,1.27672462009346,3491.20822703812
M4,3,6303,8900,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,990,990,0.0903397,5626.03399899431,5626.03399899431,0,0,1,0.611486234313598,0.529411764705882,0.611486234313597,3491.20822703812
M4,3,6303,9400,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,1500,1500,0.143126,5815.77743518449,5815.77743518449,0,0,1,0.665835165643642,0.588235294117647,0.665835165643641,3491.20822703812
M4,3,6303,10400,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,2490,2490,0.2317663,5790.05377608864,5790.05377608864,0,0,1,0.658467040506726,0.647058823529412,0.658467040506725,3491.20822703812
M4,3,6303,8400,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,200,300,500,1.2720538,5289.35055988314,5289.35055988314,0,0,1,0.515048721218939,0.176470588235294,0.515048721218938,3491.20822703812
M4,3,6303,8900,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,200,780,980,1.301374,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,9400,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,200,1290,1490,1.3591743,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,10400,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,200,2280,2480,1.4444222,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,8400,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,79,79,0.0064342,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,8900,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,79,79,0.0062791,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,9400,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,79,79,0.006238,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,3,6303,10400,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.20822703812,0,79,79,0.0062657,3491.20822703812,3491.20822703812,0,0,1,0,0,0,3491.20822703812
M4,4,6304,8500,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,480,480,0.0479929,6421.65329022938,6421.65329022938,0,0,1,0.839151631039709,0.647058823529412,0.839151631039711,3491.63885231099
M4,4,6304,9000,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,990,990,0.0950487,7080.5127581966,7080.5127581966,0,0,1,1.02784796987531,0.529411764705882,1.02784796987531,3491.63885231099
M4,4,6304,9500,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,1500,1500,0.1406903,6404.79643420621,6404.79643420621,0,0,1,0.834323853386813,0.588235294117647,0.834323853386814,3491.63885231099
M4,4,6304,10500,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,2490,2490,0.2252806,5529.52083038238,5529.52083038238,0,0,1,0.583646265913953,0.529411764705882,0.583646265913953,3491.63885231099
M4,4,6304,8500,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,200,300,500,1.285052,4259.78905024319,4259.78905024319,0,0,1,0.21999703589728,0.0588235294117647,0.219997035897281,3491.63885231099
M4,4,6304,9000,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,200,780,980,1.3060524,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,9500,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,200,1290,1490,1.3611853,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,10500,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,200,2280,2480,1.4680352,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,8500,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,79,79,0.007354,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,9000,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,79,79,0.0069609,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,9500,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,79,79,0.0069236,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,4,6304,10500,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.63885231099,0,79,79,0.0069573,3491.63885231099,3491.63885231099,0,0,1,0,0,0,3491.63885231099
M4,5,6305,8600,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,480,480,0.0471567,7055.49838182328,7055.49838182328,0,0,1,1.01982453923285,0.588235294117647,1.01982453923285,3493.12440005459
M4,5,6305,9100,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,990,990,0.0967573,5036.07857466786,5036.07857466786,0,0,1,0.441711773731607,0.411764705882353,0.441711773731608,3493.12440005459
M4,5,6305,9600,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,1500,1500,0.1430079,5640.07030205434,5640.07030205434,0,0,1,0.614620510499482,0.470588235294118,0.614620510499482,3493.12440005459
M4,5,6305,10600,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,2490,2490,0.2545699,5797.85383669767,5797.85383669767,0,0,1,0.659790254422963,0.588235294117647,0.659790254422964,3493.12440005459
M4,5,6305,8600,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,200,300,500,1.2855502,3639.43050669392,3639.43050669392,0,0,1,0.0418840241238009,0,0.0418840241238027,3493.12440005459
M4,5,6305,9100,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,200,780,980,1.3326655,3639.43050669392,3639.43050669392,0,0,1,0.0418840241238009,0,0.0418840241238027,3493.12440005459
M4,5,6305,9600,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,200,1290,1490,1.3628523,4365.83348840283,4365.83348840283,0,0,1,0.249836246408686,0.117647058823529,0.249836246408688,3493.12440005459
M4,5,6305,10600,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,200,2280,2480,1.4413725,3493.12440005459,3493.12440005459,0,0,1,0,0,0,3493.12440005459
M4,5,6305,8600,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,79,79,0.0063121,3493.12440005459,3493.12440005459,0,0,1,0,0,0,3493.12440005459
M4,5,6305,9100,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,79,79,0.006187,3493.12440005459,3493.12440005459,0,0,1,0,0,0,3493.12440005459
M4,5,6305,9600,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,79,79,0.0062008,3493.12440005459,3493.12440005459,0,0,1,0,0,0,3493.12440005459
M4,5,6305,10600,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.12440005459,0,79,79,0.0062289,3493.12440005459,3493.12440005459,0,0,1,0,0,0,3493.12440005459
M4,6,6306,8700,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,480,480,0.0455067,6625.63121579074,6625.63121579074,0,0,1,0.897273161935857,0.705882352941176,0.897273161935854,3492.18623270377
M4,6,6306,9200,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,990,990,0.0913402,6962.88425586802,6962.88425586802,0,0,1,0.993846774453699,0.529411764705882,0.993846774453697,3492.18623270377
M4,6,6306,9700,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,1500,1500,0.1370803,6296.85463686708,6296.85463686708,0,0,1,0.803126814342845,0.588235294117647,0.803126814342842,3492.18623270377
M4,6,6306,10700,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,2490,2490,0.2382154,5831.96411552427,5831.96411552427,0,0,1,0.670003753210197,0.588235294117647,0.670003753210196,3492.18623270377
M4,6,6306,8700,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,200,300,500,1.2740958,5284.90920727699,5284.90920727699,0,0,1,0.51335262643918,0,0.513352626439178,3492.18623270377
M4,6,6306,9200,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,200,780,980,1.3307767,3977.32016219635,3977.32016219635,0,0,1,0.138919833355215,0.117647058823529,0.138919833355214,3492.18623270377
M4,6,6306,9700,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,200,1290,1490,1.3693662,4984.56599991105,4984.56599991105,0,0,1,0.427348276340874,0.117647058823529,0.427348276340872,3492.18623270377
M4,6,6306,10700,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,200,2280,2480,1.4532476,3492.18623270377,3492.18623270377,0,0,1,0,0,0,3492.18623270377
M4,6,6306,8700,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,79,79,0.0064101,3492.18623270377,3492.18623270377,0,0,1,0,0,0,3492.18623270377
M4,6,6306,9200,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,79,79,0.006146,3492.18623270377,3492.18623270377,0,0,1,0,0,0,3492.18623270377
M4,6,6306,9700,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,79,79,0.0066919,3492.18623270377,3492.18623270377,0,0,1,0,0,0,3492.18623270377
M4,6,6306,10700,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3492.18623270377,0,79,79,0.0060377,3492.18623270377,3492.18623270377,0,0,1,0,0,0,3492.18623270377
M4,7,6307,8800,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,480,480,0.0491822,6946.36518601733,6946.36518601733,0,0,1,0.988321887489437,0.764705882352941,0.988321887489437,3493.58181375159
M4,7,6307,9300,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,990,990,0.095834,6572.37755269192,6572.37755269192,0,0,1,0.881271973314448,0.647058823529412,0.881271973314447,3493.58181375159
M4,7,6307,9800,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,1500,1500,0.1521689,6151.28895447646,6151.28895447646,0,0,1,0.760739917486257,0.529411764705882,0.760739917486256,3493.58181375159
M4,7,6307,10800,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,2490,2490,0.2355974,5575.07409347367,5575.07409347367,0,0,1,0.595804647118557,0.647058823529412,0.595804647118559,3493.58181375159
M4,7,6307,8800,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,200,300,500,1.2744608,3700.45449796489,3700.45449796489,0,0,1,0.059215067870744,0,0.0592150678707448,3493.58181375159
M4,7,6307,9300,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,200,780,980,1.2936288,4341.22225803648,4341.22225803648,0,0,1,0.242627907252198,0.0588235294117647,0.242627907252199,3493.58181375159
M4,7,6307,9800,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,200,1290,1490,1.3726113,3493.58181375159,3493.58181375159,0,0,1,0,0,0,3493.58181375159
M4,7,6307,10800,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,200,2280,2480,1.4482906,4178.1929506341,4178.1929506341,0,0,1,0.195962531688169,0,0.19596253168817,3493.58181375159
M4,7,6307,8800,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,79,79,0.0063802,3493.58181375159,3493.58181375159,0,0,1,0,0,0,3493.58181375159
M4,7,6307,9300,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,79,79,0.0062903,3493.58181375159,3493.58181375159,0,0,1,0,0,0,3493.58181375159
M4,7,6307,9800,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,79,79,0.0062547,3493.58181375159,3493.58181375159,0,0,1,0,0,0,3493.58181375159
M4,7,6307,10800,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3493.58181375159,0,79,79,0.0061764,3493.58181375159,3493.58181375159,0,0,1,0,0,0,3493.58181375159
M4,8,6308,8900,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,480,480,0.0454789,6116.68461799644,6116.68461799644,0,0,1,0.752106192179045,0.529411764705882,0.752106192179046,3491.04674436958
M4,8,6308,9400,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,990,990,0.0927849,5632.62973374201,5632.62973374201,0,0,1,0.613450104277868,0.647058823529412,0.613450104277868,3491.04674436958
M4,8,6308,9900,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,1500,1500,0.1387638,6347.09606961675,6347.09606961675,0,0,1,0.818106870053646,0.588235294117647,0.818106870053647,3491.04674436958
M4,8,6308,10900,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,2490,2490,0.2397745,5050.77615383828,5050.77615383828,0,0,1,0.446779869672114,0.823529411764706,0.446779869672114,3491.04674436958
M4,8,6308,8900,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,200,300,500,1.2786853,3802.95276658996,3802.95276658996,0,0,1,0.0893445562490455,0,0.0893445562490468,3491.04674436958
M4,8,6308,9400,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,200,780,980,1.310578,4253.23232754348,4253.23232754348,0,0,1,0.218325802827808,0.117647058823529,0.21832580282781,3491.04674436958
M4,8,6308,9900,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,200,1290,1490,1.3622405,3692.044256792,3692.044256792,0,0,1,0.0575751421107695,0,0.0575751421107701,3491.04674436958
M4,8,6308,10900,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,200,2280,2480,1.4351418,3692.044256792,3692.044256792,0,0,1,0.0575751421107695,0,0.0575751421107701,3491.04674436958
M4,8,6308,8900,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,79,79,0.006318,3491.04674436958,3491.04674436958,0,0,1,0,0,0,3491.04674436958
M4,8,6308,9400,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,79,79,0.0066325,3491.04674436958,3491.04674436958,0,0,1,0,0,0,3491.04674436958
M4,8,6308,9900,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,79,79,0.0066991,3491.04674436958,3491.04674436958,0,0,1,0,0,0,3491.04674436958
M4,8,6308,10900,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.04674436958,0,79,79,0.0112223,3491.04674436958,3491.04674436958,0,0,1,0,0,0,3491.04674436958
M4,9,6309,9000,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,480,480,0.0476122,5713.7945469804,5713.7945469804,0,0,1,0.636765069186626,0.647058823529412,0.636765069186627,3490.90694476991
M4,9,6309,9500,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,990,990,0.0924274,7009.49097399633,7009.49097399633,0,0,1,1.00792833635911,0.588235294117647,1.00792833635912,3490.90694476991
M4,9,6309,10000,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,1500,1500,0.1381423,5923.84472089899,5923.84472089899,0,0,1,0.69693572891541,0.764705882352941,0.696935728915409,3490.90694476991
M4,9,6309,11000,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,2490,2490,0.2308597,5979.95963340368,5979.95963340368,0,0,1,0.713010323108977,0.529411764705882,0.713010323108978,3490.90694476991
M4,9,6309,9000,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,200,300,500,1.2873192,3665.45175012364,3665.45175012364,0,0,1,0.0499998447724986,0,0.0499998447724979,3490.90694476991
M4,9,6309,9500,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,200,780,980,1.315056,4047.24050828882,4047.24050828882,0,0,1,0.15936648335826,0.117647058823529,0.159366483358261,3490.90694476991
M4,9,6309,10000,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,200,1290,1490,1.3728813,3534.95233742023,3534.95233742023,0,0,1,0.012617177526404,0,0.0126171775264044,3490.90694476991
M4,9,6309,11000,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,200,2280,2480,1.4557807,3490.90694476991,3490.90694476991,0,0,1,0,0,0,3490.90694476991
M4,9,6309,9000,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,79,79,0.0113283,3490.90694476991,3490.90694476991,0,0,1,0,0,0,3490.90694476991
M4,9,6309,9500,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,79,79,0.0093027,3490.90694476991,3490.90694476991,0,0,1,0,0,0,3490.90694476991
M4,9,6309,10000,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,79,79,0.0064968,3490.90694476991,3490.90694476991,0,0,1,0,0,0,3490.90694476991
M4,9,6309,11000,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3490.90694476991,0,79,79,0.0063056,3490.90694476991,3490.90694476991,0,0,1,0,0,0,3490.90694476991
M4,10,6310,9100,500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,480,480,0.0464234,5755.82542595014,5755.82542595014,0,0,1,0.648381512777631,0.764705882352941,0.64838151277763,3491.80416143542
M4,10,6310,9600,1000,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,990,990,0.0918479,5604.03809938675,5604.03809938675,0,0,1,0.604911913812208,0.705882352941176,0.604911913812207,3491.80416143542
M4,10,6310,10100,1500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,1500,1500,0.1392906,5854.36788288995,5854.36788288995,0,0,1,0.676602584860694,0.588235294117647,0.676602584860693,3491.80416143542
M4,10,6310,11100,2500,Restart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,2490,2490,0.2276232,4600.68847382348,4600.68847382348,0,0,1,0.317567727490255,0.764705882352941,0.317567727490255,3491.80416143542
M4,10,6310,9100,500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,200,300,500,1.270048,4051.4256019274,4051.4256019274,0,0,1,0.160267132582238,0,0.160267132582238,3491.80416143542
M4,10,6310,9600,1000,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,200,780,980,1.3123311,3558.66298634477,3558.66298634477,0,0,1,0.0191473581616507,0.0588235294117647,0.0191473581616517,3491.80416143542
M4,10,6310,10100,1500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,200,1290,1490,1.3536092,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
M4,10,6310,11100,2500,WarmStart,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,200,2280,2480,1.4614455,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
M4,10,6310,9100,500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,79,79,0.0065528,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
M4,10,6310,9600,1000,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,79,79,0.0064484,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
M4,10,6310,10100,1500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,79,79,0.0064196,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
M4,10,6310,11100,2500,Repair,90,4,KNOWN_FEASIBLE_WITNESS,3491.80416143542,0,79,79,0.0063077,3491.80416143542,3491.80416143542,0,0,1,0,0,0,3491.80416143542
