dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,impact_preprocess_fe,local_search_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe,impact_priority_fe,impact_global_fe,improvement_per_100_local_fe,mean_accepted_source_rank
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_GlobalRelocate,4,2500,2485,200,0,1025,0.2536493,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,NaN,NaN,0.585365853658537,1.16666666666667
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_ImpactRelocate,4,500,489,200,39,100,0.2517383,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,240,1000,0,0.7,1
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_ImpactRelocate,4,1000,984,200,39,325,0.2517383,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,240,1000,0,0.7,1
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_ImpactRelocate,4,1500,1479,200,39,550,0.2517383,4137.31799541872,4137.31799541872,0,1,5260.35770335712,-0.213491129552214,1,240,1000,0,0.7,1
addition_stress_instances,Tight,1,8301,9001004,add,2,WarmPSO_ImpactRelocate,4,2500,2469,200,39,1000,0.2517383,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,240,1000,0,0.7,1
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,500,38,0,0,0,0.0028022,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,1000,38,0,0,0,0.0028022,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,1500,38,0,0,0,0.0028022,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,Repair,5,2500,38,0,0,0,0.0028022,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,500,500,200,0,0,0.2104154,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,1000,980,200,0,0,0.2104154,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,1500,1490,200,0,0,0.2104154,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO,5,2500,2480,200,0,0,0.2104154,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_GlobalRelocate,5,500,450,200,0,100,0.2475137,4181.40959978525,4181.40959978525,0,1,5260.35770335712,-0.205109265265991,1,201,NaN,NaN,0.878048780487805,1.55555555555556
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_GlobalRelocate,5,1000,1000,200,0,350,0.2475137,4070.65398749826,4070.65398749826,0,1,5260.35770335712,-0.226164033502817,1,201,NaN,NaN,0.878048780487805,1.55555555555556
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_GlobalRelocate,5,1500,1495,200,0,575,0.2475137,3997.7560506139,3997.7560506139,0,1,5260.35770335712,-0.240022014460621,1,201,NaN,NaN,0.878048780487805,1.55555555555556
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_GlobalRelocate,5,2500,2485,200,0,1025,0.2475137,3778.59901947831,3778.59901947831,0,1,5260.35770335712,-0.281684016076162,1,201,NaN,NaN,0.878048780487805,1.55555555555556
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_ImpactRelocate,5,500,489,200,39,100,0.238738,3969.52292285149,3969.52292285149,0,1,5260.35770335712,-0.24538916425433,1,240,982,18,0.7,1.57142857142857
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_ImpactRelocate,5,1000,984,200,39,325,0.238738,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,240,982,18,0.7,1.57142857142857
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_ImpactRelocate,5,1500,1479,200,39,550,0.238738,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,240,982,18,0.7,1.57142857142857
addition_stress_instances,Tight,1,8301,9001005,add,2,WarmPSO_ImpactRelocate,5,2500,2469,200,39,1000,0.238738,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,240,982,18,0.7,1.57142857142857
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,500,38,0,0,0,0.0027606,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,1000,38,0,0,0,0.0027606,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,1500,38,0,0,0,0.0027606,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,Repair,6,2500,38,0,0,0,0.0027606,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,500,500,200,0,0,0.2212421,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,1000,980,200,0,0,0.2212421,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,1500,1490,200,0,0,0.2212421,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO,6,2500,2480,200,0,0,0.2212421,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_GlobalRelocate,6,500,450,200,0,100,0.2477323,4180.80677870319,4180.80677870319,0,1,5260.35770335712,-0.205223862241339,1,201,NaN,NaN,0.878048780487805,1.11111111111111
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_GlobalRelocate,6,1000,1000,200,0,350,0.2477323,3898.4965364162,3898.4965364162,0,1,5260.35770335712,-0.258891361336853,1,201,NaN,NaN,0.878048780487805,1.11111111111111
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_GlobalRelocate,6,1500,1495,200,0,575,0.2477323,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,NaN,NaN,0.878048780487805,1.11111111111111
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_GlobalRelocate,6,2500,2485,200,0,1025,0.2477323,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,NaN,NaN,0.878048780487805,1.11111111111111
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_ImpactRelocate,6,500,489,200,39,100,0.257571,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,240,1000,0,0.6,1.33333333333333
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_ImpactRelocate,6,1000,984,200,39,325,0.257571,4137.31799541872,4137.31799541872,0,1,5260.35770335712,-0.213491129552214,1,240,1000,0,0.6,1.33333333333333
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_ImpactRelocate,6,1500,1479,200,39,550,0.257571,4137.31799541872,4137.31799541872,0,1,5260.35770335712,-0.213491129552214,1,240,1000,0,0.6,1.33333333333333
addition_stress_instances,Tight,1,8301,9001006,add,2,WarmPSO_ImpactRelocate,6,2500,2469,200,39,1000,0.257571,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,240,1000,0,0.6,1.33333333333333
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,500,38,0,0,0,0.0028925,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,1000,38,0,0,0,0.0028925,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,1500,38,0,0,0,0.0028925,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,Repair,7,2500,38,0,0,0,0.0028925,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,500,500,200,0,0,0.2111111,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,1000,980,200,0,0,0.2111111,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,1500,1490,200,0,0,0.2111111,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO,7,2500,2480,200,0,0,0.2111111,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_GlobalRelocate,7,500,450,200,0,100,0.2467605,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,201,NaN,NaN,1.17073170731707,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_GlobalRelocate,7,1000,1000,200,0,350,0.2467605,4138.93246635935,4138.93246635935,0,1,5260.35770335712,-0.213184216784743,1,201,NaN,NaN,1.17073170731707,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_GlobalRelocate,7,1500,1495,200,0,575,0.2467605,3753.80400639575,3753.80400639575,0,1,5260.35770335712,-0.286397576347308,1,201,NaN,NaN,1.17073170731707,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_GlobalRelocate,7,2500,2485,200,0,1025,0.2467605,3733.99867703387,3733.99867703387,0,1,5260.35770335712,-0.290162592051324,1,201,NaN,NaN,1.17073170731707,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_ImpactRelocate,7,500,489,200,39,100,0.2523998,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,240,993,7,0.6,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_ImpactRelocate,7,1000,984,200,39,325,0.2523998,4203.9072188238,4203.9072188238,0,1,5260.35770335712,-0.200832442223293,1,240,993,7,0.6,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_ImpactRelocate,7,1500,1479,200,39,550,0.2523998,3991.23450592305,3991.23450592305,0,1,5260.35770335712,-0.241261767545603,1,240,993,7,0.6,1.16666666666667
addition_stress_instances,Tight,1,8301,9001007,add,2,WarmPSO_ImpactRelocate,7,2500,2469,200,39,1000,0.2523998,3991.23450592305,3991.23450592305,0,1,5260.35770335712,-0.241261767545603,1,240,993,7,0.6,1.16666666666667
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,500,38,0,0,0,0.0030511,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,1000,38,0,0,0,0.0030511,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,1500,38,0,0,0,0.0030511,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,Repair,8,2500,38,0,0,0,0.0030511,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,500,500,200,0,0,0.2127818,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,1000,980,200,0,0,0.2127818,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,1500,1490,200,0,0,0.2127818,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO,8,2500,2480,200,0,0,0.2127818,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_GlobalRelocate,8,500,450,200,0,100,0.2527057,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,201,NaN,NaN,0.878048780487805,1.22222222222222
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_GlobalRelocate,8,1000,1000,200,0,350,0.2527057,4044.80643389229,4044.80643389229,0,1,5260.35770335712,-0.231077682928117,1,201,NaN,NaN,0.878048780487805,1.22222222222222
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_GlobalRelocate,8,1500,1495,200,0,575,0.2527057,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,201,NaN,NaN,0.878048780487805,1.22222222222222
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_GlobalRelocate,8,2500,2485,200,0,1025,0.2527057,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,NaN,NaN,0.878048780487805,1.22222222222222
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_ImpactRelocate,8,500,489,200,39,100,0.2522737,4137.31799541872,4137.31799541872,0,1,5260.35770335712,-0.213491129552214,1,240,964,36,0.5,1.2
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_ImpactRelocate,8,1000,984,200,39,325,0.2522737,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,240,964,36,0.5,1.2
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_ImpactRelocate,8,1500,1479,200,39,550,0.2522737,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,240,964,36,0.5,1.2
addition_stress_instances,Tight,1,8301,9001008,add,2,WarmPSO_ImpactRelocate,8,2500,2469,200,39,1000,0.2522737,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,240,964,36,0.5,1.2
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,1000,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,1500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,Repair,9,2500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,500,500,200,0,0,0.2168724,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,1000,980,200,0,0,0.2168724,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,1500,1490,200,0,0,0.2168724,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO,9,2500,2480,200,0,0,0.2168724,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_GlobalRelocate,9,500,450,200,0,100,0.245666,4113.30038071636,4113.30038071636,0,1,5260.35770335712,-0.21805690550449,1,201,NaN,NaN,0.585365853658537,1.33333333333333
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_GlobalRelocate,9,1000,1000,200,0,350,0.245666,4113.30038071636,4113.30038071636,0,1,5260.35770335712,-0.21805690550449,1,201,NaN,NaN,0.585365853658537,1.33333333333333
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_GlobalRelocate,9,1500,1495,200,0,575,0.245666,4103.29865000748,4103.29865000748,0,1,5260.35770335712,-0.219958245921416,1,201,NaN,NaN,0.585365853658537,1.33333333333333
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_GlobalRelocate,9,2500,2485,200,0,1025,0.245666,3714.80433753805,3714.80433753805,0,1,5260.35770335712,-0.293811457884833,1,201,NaN,NaN,0.585365853658537,1.33333333333333
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_ImpactRelocate,9,500,489,200,39,100,0.2468617,4178.07867278465,4178.07867278465,0,1,5260.35770335712,-0.205742478288457,1,240,975,25,0.6,1.5
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_ImpactRelocate,9,1000,984,200,39,325,0.2468617,3969.52292285149,3969.52292285149,0,1,5260.35770335712,-0.24538916425433,1,240,975,25,0.6,1.5
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_ImpactRelocate,9,1500,1479,200,39,550,0.2468617,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,240,975,25,0.6,1.5
addition_stress_instances,Tight,1,8301,9001009,add,2,WarmPSO_ImpactRelocate,9,2500,2469,200,39,1000,0.2468617,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,240,975,25,0.6,1.5
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,1000,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,1500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,Repair,10,2500,38,0,0,0,0.0029092,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,500,500,200,0,0,0.21397,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,1000,980,200,0,0,0.21397,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,1500,1490,200,0,0,0.21397,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO,10,2500,2480,200,0,0,0.21397,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,NaN,NaN,0,NaN
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_GlobalRelocate,10,500,450,200,0,100,0.2420379,4110.38321334995,4110.38321334995,0,1,5260.35770335712,-0.218611462348514,1,201,NaN,NaN,0.780487804878049,1.625
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_GlobalRelocate,10,1000,1000,200,0,350,0.2420379,4038.65263663757,4038.65263663757,0,1,5260.35770335712,-0.232247526805994,1,201,NaN,NaN,0.780487804878049,1.625
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_GlobalRelocate,10,1500,1495,200,0,575,0.2420379,3939.87085600695,3939.87085600695,0,1,5260.35770335712,-0.251026055986163,1,201,NaN,NaN,0.780487804878049,1.625
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_GlobalRelocate,10,2500,2485,200,0,1025,0.2420379,3794.58671052095,3794.58671052095,0,1,5260.35770335712,-0.278644737771489,1,201,NaN,NaN,0.780487804878049,1.625
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_ImpactRelocate,10,500,489,200,39,100,0.2411831,4133.99146907073,4133.99146907073,0,1,5260.35770335712,-0.2141235060056,1,240,968,32,0.7,1.14285714285714
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_ImpactRelocate,10,1000,984,200,39,325,0.2411831,4062.96508263543,4062.96508263543,0,1,5260.35770335712,-0.227625703088123,1,240,968,32,0.7,1.14285714285714
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_ImpactRelocate,10,1500,1479,200,39,550,0.2411831,3991.23450592305,3991.23450592305,0,1,5260.35770335712,-0.241261767545603,1,240,968,32,0.7,1.14285714285714
addition_stress_instances,Tight,1,8301,9001010,add,2,WarmPSO_ImpactRelocate,10,2500,2469,200,39,1000,0.2411831,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,240,968,32,0.7,1.14285714285714
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,500,38,0,0,0,0.0029209,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,1000,38,0,0,0,0.0029209,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,1500,38,0,0,0,0.0029209,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,Repair,1,2500,38,0,0,0,0.0029209,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,500,500,200,0,0,0.2106718,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,201,NaN,NaN,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,1000,980,200,0,0,0.2106718,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,201,NaN,NaN,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,1500,1490,200,0,0,0.2106718,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,201,NaN,NaN,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO,1,2500,2480,200,0,0,0.2106718,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,201,NaN,NaN,0,NaN
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_GlobalRelocate,1,500,450,200,0,100,0.2398418,4087.92834966998,4087.92834966998,0,1,5118.95536046442,-0.201413557687462,1,201,NaN,NaN,0.390243902439024,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_GlobalRelocate,1,1000,1000,200,0,350,0.2398418,4037.19501652994,4037.19501652994,0,1,5118.95536046442,-0.211324433943948,1,201,NaN,NaN,0.390243902439024,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_GlobalRelocate,1,1500,1495,200,0,575,0.2398418,4037.19501652994,4037.19501652994,0,1,5118.95536046442,-0.211324433943948,1,201,NaN,NaN,0.390243902439024,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_GlobalRelocate,1,2500,2485,200,0,1025,0.2398418,3931.02008946666,3931.02008946666,0,1,5118.95536046442,-0.232065956302847,1,201,NaN,NaN,0.390243902439024,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_ImpactRelocate,1,500,489,200,39,100,0.2475403,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,240,1000,0,0.3,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_ImpactRelocate,1,1000,984,200,39,325,0.2475403,4030.50718356766,4030.50718356766,0,1,5118.95536046442,-0.212630917882826,1,240,1000,0,0.3,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_ImpactRelocate,1,1500,1479,200,39,550,0.2475403,3983.08905285314,3983.08905285314,0,1,5118.95536046442,-0.221894161528346,1,240,1000,0,0.3,1
addition_stress_instances,Far,1,8201,8901001,add,2,WarmPSO_ImpactRelocate,1,2500,2469,200,39,1000,0.2475403,3956.24310094787,3956.24310094787,0,1,5118.95536046442,-0.227138581534938,1,240,1000,0,0.3,1
addition_stress_instances,Far,1,8201,8901002,add,2,Repair,2,500,38,0,0,0,0.0029023,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901002,add,2,Repair,2,1000,38,0,0,0,0.0029023,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901002,add,2,Repair,2,1500,38,0,0,0,0.0029023,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901002,add,2,Repair,2,2500,38,0,0,0,0.0029023,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,NaN,0,0,NaN,NaN
addition_stress_instances,Far,1,8201,8901002,add,2,WarmPSO,2,500,500,200,0,0,0.2131185,4118.96025347346,4118.96025347346,0,1,5118.95536046442,-0.195351402107213,0,201,NaN,NaN,0,NaN
