dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,local_budget,pso_improvement_per_fe,local_improvement_per_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe,feasibility_mode_fe,quality_mode_fe,improvement_per_100_local_fe,mean_local_budget,mode
addition_stress_instances,Near,4,8104,8814010,add,2,Repair,10,500,38,0,0,0,NaN,NaN,0.0039475,3748.57443156662,3748.57443156662,0,1,4876.55252165822,-0.231306457806393,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,4,8104,8814010,add,2,Repair,10,1000,38,0,0,0,NaN,NaN,0.0039475,3748.57443156662,3748.57443156662,0,1,4876.55252165822,-0.231306457806393,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,4,8104,8814010,add,2,Repair,10,1500,38,0,0,0,NaN,NaN,0.0039475,3748.57443156662,3748.57443156662,0,1,4876.55252165822,-0.231306457806393,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,4,8104,8814010,add,2,Repair,10,2500,38,0,0,0,NaN,NaN,0.0039475,3748.57443156662,3748.57443156662,0,1,4876.55252165822,-0.231306457806393,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO,10,500,500,200,0,25,NaN,NaN,0.3114365,3728.2273394107,3728.2273394107,0,1,4876.55252165822,-0.235478891521718,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO,10,1000,980,200,0,25,NaN,NaN,0.3114365,3728.2273394107,3728.2273394107,0,1,4876.55252165822,-0.235478891521718,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO,10,1500,1490,200,0,25,NaN,NaN,0.3114365,3728.2273394107,3728.2273394107,0,1,4876.55252165822,-0.235478891521718,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO,10,2500,2480,200,0,25,NaN,NaN,0.3114365,3728.2273394107,3728.2273394107,0,1,4876.55252165822,-0.235478891521718,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO_FixedRelocate,10,500,450,200,100,25,NaN,NaN,0.3317628,3748.45049760183,3748.45049760183,0,1,4876.55252165822,-0.231331872064569,1,201,0,1025,0.292682926829268,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO_FixedRelocate,10,1000,1000,200,350,25,NaN,NaN,0.3317628,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1025,0.292682926829268,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO_FixedRelocate,10,1500,1495,200,575,25,NaN,NaN,0.3317628,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1025,0.292682926829268,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,4,8104,8814010,add,2,WarmPSO_FixedRelocate,10,2500,2485,200,1025,25,NaN,NaN,0.3317628,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1025,0.292682926829268,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,4,8104,8814010,add,2,AdaptiveMemeticPSO,10,500,465,200,85,17,0,0.148143112631822,0.3246695,3745.93206468709,3745.93206468709,0,1,4876.55252165822,-0.23184830922044,1,201,0,1130,0.265486725663717,29.7368421052632,quality-relocate
addition_stress_instances,Near,4,8104,8814010,add,2,AdaptiveMemeticPSO,10,1000,990,200,340,33,0,0,0.3246695,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1130,0.265486725663717,29.7368421052632,quality-relocate
addition_stress_instances,Near,4,8104,8814010,add,2,AdaptiveMemeticPSO,10,1500,1494,200,604,33,0,0,0.3246695,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1130,0.265486725663717,29.7368421052632,quality-relocate
addition_stress_instances,Near,4,8104,8814010,add,2,AdaptiveMemeticPSO,10,2500,2500,200,1130,31,0,0,0.3246695,3698.51393397257,3698.51393397257,0,1,4876.55252165822,-0.241572008596982,1,201,0,1130,0.265486725663717,29.7368421052632,quality-relocate
addition_stress_instances,Tight,1,8301,9011001,add,2,Repair,1,500,38,0,0,0,NaN,NaN,0.0038577,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011001,add,2,Repair,1,1000,38,0,0,0,NaN,NaN,0.0038577,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011001,add,2,Repair,1,1500,38,0,0,0,NaN,NaN,0.0038577,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011001,add,2,Repair,1,2500,38,0,0,0,NaN,NaN,0.0038577,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO,1,500,500,200,0,25,NaN,NaN,0.2837247,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO,1,1000,980,200,0,25,NaN,NaN,0.2837247,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO,1,1500,1490,200,0,25,NaN,NaN,0.2837247,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO,1,2500,2480,200,0,25,NaN,NaN,0.2837247,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO_FixedRelocate,1,500,450,200,100,25,NaN,NaN,0.3428615,4133.38864798867,4133.38864798867,0,1,5260.35770335712,-0.214238102980949,1,201,0,1025,0.390243902439024,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO_FixedRelocate,1,1000,1000,200,350,25,NaN,NaN,0.3428615,4061.65807127629,4061.65807127629,0,1,5260.35770335712,-0.227874167438429,1,201,0,1025,0.390243902439024,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO_FixedRelocate,1,1500,1495,200,575,25,NaN,NaN,0.3428615,4061.65807127629,4061.65807127629,0,1,5260.35770335712,-0.227874167438429,1,201,0,1025,0.390243902439024,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011001,add,2,WarmPSO_FixedRelocate,1,2500,2485,200,1025,25,NaN,NaN,0.3428615,3962.87629064567,3962.87629064567,0,1,5260.35770335712,-0.246652696618598,1,201,0,1025,0.390243902439024,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011001,add,2,AdaptiveMemeticPSO,1,500,460,200,110,30,0,2.36754621450991,0.3172138,4133.38864798867,4133.38864798867,0,1,5260.35770335712,-0.214238102980949,1,201,0,1250,0.72,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011001,add,2,AdaptiveMemeticPSO,1,1000,994,200,404,38,0,0,0.3172138,3991.23450592305,3991.23450592305,0,1,5260.35770335712,-0.241261767545603,1,201,0,1250,0.72,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011001,add,2,AdaptiveMemeticPSO,1,1500,1482,200,682,40,0,0,0.3172138,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1250,0.72,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011001,add,2,AdaptiveMemeticPSO,1,2500,2500,200,1250,8,0,0,0.3172138,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1250,0.72,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011002,add,2,Repair,2,500,38,0,0,0,NaN,NaN,0.0040003,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011002,add,2,Repair,2,1000,38,0,0,0,NaN,NaN,0.0040003,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011002,add,2,Repair,2,1500,38,0,0,0,NaN,NaN,0.0040003,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011002,add,2,Repair,2,2500,38,0,0,0,NaN,NaN,0.0040003,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO,2,500,500,200,0,25,NaN,NaN,0.2874588,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO,2,1000,980,200,0,25,NaN,NaN,0.2874588,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO,2,1500,1490,200,0,25,NaN,NaN,0.2874588,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO,2,2500,2480,200,0,25,NaN,NaN,0.2874588,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO_FixedRelocate,2,500,450,200,100,25,NaN,NaN,0.3357648,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,201,0,1025,0.975609756097561,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO_FixedRelocate,2,1000,1000,200,350,25,NaN,NaN,0.3357648,4061.65807127629,4061.65807127629,0,1,5260.35770335712,-0.227874167438429,1,201,0,1025,0.975609756097561,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO_FixedRelocate,2,1500,1495,200,575,25,NaN,NaN,0.3357648,3892.45272529243,3892.45272529243,0,1,5260.35770335712,-0.260040296725773,1,201,0,1025,0.975609756097561,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011002,add,2,WarmPSO_FixedRelocate,2,2500,2485,200,1025,25,NaN,NaN,0.3357648,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,0,1025,0.975609756097561,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011002,add,2,AdaptiveMemeticPSO,2,500,457,200,107,32,0,0,0.3258663,4188.49568356602,4188.49568356602,0,1,5260.35770335712,-0.203762192656032,1,201,0,1250,0.64,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011002,add,2,AdaptiveMemeticPSO,2,1000,981,200,391,38,0,0,0.3258663,4038.65263663757,4038.65263663757,0,1,5260.35770335712,-0.232247526805994,1,201,0,1250,0.64,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011002,add,2,AdaptiveMemeticPSO,2,1500,1467,200,667,40,0,0,0.3258663,3892.45272529243,3892.45272529243,0,1,5260.35770335712,-0.260040296725773,1,201,0,1250,0.64,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011002,add,2,AdaptiveMemeticPSO,2,2500,2500,200,1250,23,0,0,0.3258663,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1250,0.64,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011003,add,2,Repair,3,500,38,0,0,0,NaN,NaN,0.0041181,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011003,add,2,Repair,3,1000,38,0,0,0,NaN,NaN,0.0041181,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011003,add,2,Repair,3,1500,38,0,0,0,NaN,NaN,0.0041181,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011003,add,2,Repair,3,2500,38,0,0,0,NaN,NaN,0.0041181,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO,3,500,500,200,0,25,NaN,NaN,0.2823782,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO,3,1000,980,200,0,25,NaN,NaN,0.2823782,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO,3,1500,1490,200,0,25,NaN,NaN,0.2823782,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO,3,2500,2480,200,0,25,NaN,NaN,0.2823782,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO_FixedRelocate,3,500,450,200,100,25,NaN,NaN,0.3370557,4118.07211821278,4118.07211821278,0,1,5260.35770335712,-0.217149792763207,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO_FixedRelocate,3,1000,1000,200,350,25,NaN,NaN,0.3370557,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO_FixedRelocate,3,1500,1495,200,575,25,NaN,NaN,0.3370557,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011003,add,2,WarmPSO_FixedRelocate,3,2500,2485,200,1025,25,NaN,NaN,0.3370557,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011003,add,2,AdaptiveMemeticPSO,3,500,471,200,121,33,0,0,0.323444,4118.07211821278,4118.07211821278,0,1,5260.35770335712,-0.217149792763207,1,201,0,1250,0.88,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011003,add,2,AdaptiveMemeticPSO,3,1000,942,200,382,39,0,0,0.323444,3789.74741208993,3789.74741208993,0,1,5260.35770335712,-0.279564693923506,1,201,0,1250,0.88,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011003,add,2,AdaptiveMemeticPSO,3,1500,1494,200,694,39,0,0,0.323444,3742.32928137541,3742.32928137541,0,1,5260.35770335712,-0.288578934663116,1,201,0,1250,0.88,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011003,add,2,AdaptiveMemeticPSO,3,2500,2500,200,1250,1,0,0,0.323444,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1250,0.88,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011004,add,2,Repair,4,500,38,0,0,0,NaN,NaN,0.0040557,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011004,add,2,Repair,4,1000,38,0,0,0,NaN,NaN,0.0040557,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011004,add,2,Repair,4,1500,38,0,0,0,NaN,NaN,0.0040557,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011004,add,2,Repair,4,2500,38,0,0,0,NaN,NaN,0.0040557,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO,4,500,500,200,0,25,NaN,NaN,0.2821838,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO,4,1000,980,200,0,25,NaN,NaN,0.2821838,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO,4,1500,1490,200,0,25,NaN,NaN,0.2821838,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO,4,2500,2480,200,0,25,NaN,NaN,0.2821838,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO_FixedRelocate,4,500,450,200,100,25,NaN,NaN,0.342082,4215.24039378135,4215.24039378135,0,1,5260.35770335712,-0.198677992735891,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO_FixedRelocate,4,1000,1000,200,350,25,NaN,NaN,0.342082,3779.76839086528,3779.76839086528,0,1,5260.35770335712,-0.281461717241575,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO_FixedRelocate,4,1500,1495,200,575,25,NaN,NaN,0.342082,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011004,add,2,WarmPSO_FixedRelocate,4,2500,2485,200,1025,25,NaN,NaN,0.342082,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011004,add,2,AdaptiveMemeticPSO,4,500,465,200,115,30,0,0,0.3663396,4215.24039378135,4215.24039378135,0,1,5260.35770335712,-0.198677992735891,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011004,add,2,AdaptiveMemeticPSO,4,1000,932,200,372,39,0,0,0.3663396,3846.63032104629,3846.63032104629,0,1,5260.35770335712,-0.268751188043467,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011004,add,2,AdaptiveMemeticPSO,4,1500,1484,200,684,39,0,0,0.3663396,3846.63032104629,3846.63032104629,0,1,5260.35770335712,-0.268751188043467,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011004,add,2,AdaptiveMemeticPSO,4,2500,2500,200,1250,17,0,0,0.3663396,3779.76839086528,3779.76839086528,0,1,5260.35770335712,-0.281461717241575,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011005,add,2,Repair,5,500,38,0,0,0,NaN,NaN,0.0033966,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011005,add,2,Repair,5,1000,38,0,0,0,NaN,NaN,0.0033966,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011005,add,2,Repair,5,1500,38,0,0,0,NaN,NaN,0.0033966,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011005,add,2,Repair,5,2500,38,0,0,0,NaN,NaN,0.0033966,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO,5,500,500,200,0,25,NaN,NaN,0.2791016,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO,5,1000,980,200,0,25,NaN,NaN,0.2791016,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO,5,1500,1490,200,0,25,NaN,NaN,0.2791016,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO,5,2500,2480,200,0,25,NaN,NaN,0.2791016,4251.83316513849,4251.83316513849,0,1,5260.35770335712,-0.191721665158816,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO_FixedRelocate,5,500,450,200,100,25,NaN,NaN,0.3208814,4184.73612613324,4184.73612613324,0,1,5260.35770335712,-0.204476888812604,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO_FixedRelocate,5,1000,1000,200,350,25,NaN,NaN,0.3208814,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO_FixedRelocate,5,1500,1495,200,575,25,NaN,NaN,0.3208814,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011005,add,2,WarmPSO_FixedRelocate,5,2500,2485,200,1025,25,NaN,NaN,0.3208814,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1025,0.682926829268293,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011005,add,2,AdaptiveMemeticPSO,5,500,465,200,115,30,0,0,0.36564,4184.73612613324,4184.73612613324,0,1,5260.35770335712,-0.204476888812604,1,201,0,1250,0.56,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011005,add,2,AdaptiveMemeticPSO,5,1000,933,200,373,38,0,0,0.36564,3888.5197803004,3888.5197803004,0,1,5260.35770335712,-0.260787954055144,1,201,0,1250,0.56,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011005,add,2,AdaptiveMemeticPSO,5,1500,1484,200,684,40,0,0,0.36564,3704.82758142226,3704.82758142226,0,1,5260.35770335712,-0.295708050603124,1,201,0,1250,0.56,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011005,add,2,AdaptiveMemeticPSO,5,2500,2500,200,1250,6,0,0,0.36564,3689.37066411146,3689.37066411146,0,1,5260.35770335712,-0.298646428215912,1,201,0,1250,0.56,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011006,add,2,Repair,6,500,38,0,0,0,NaN,NaN,0.0034969,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011006,add,2,Repair,6,1000,38,0,0,0,NaN,NaN,0.0034969,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011006,add,2,Repair,6,1500,38,0,0,0,NaN,NaN,0.0034969,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011006,add,2,Repair,6,2500,38,0,0,0,NaN,NaN,0.0034969,4293.90625809938,4293.90625809938,0,1,5260.35770335712,-0.183723522193359,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO,6,500,500,200,0,25,NaN,NaN,0.2764408,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO,6,1000,980,200,0,25,NaN,NaN,0.2764408,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO,6,1500,1490,200,0,25,NaN,NaN,0.2764408,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO,6,2500,2480,200,0,25,NaN,NaN,0.2764408,4282.33743278659,4282.33743278659,0,1,5260.35770335712,-0.185922769082103,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO_FixedRelocate,6,500,450,200,100,25,NaN,NaN,0.3317918,4113.30038071636,4113.30038071636,0,1,5260.35770335712,-0.21805690550449,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO_FixedRelocate,6,1000,1000,200,350,25,NaN,NaN,0.3317918,3922.10479213697,3922.10479213697,0,1,5260.35770335712,-0.254403404993939,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO_FixedRelocate,6,1500,1495,200,575,25,NaN,NaN,0.3317918,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011006,add,2,WarmPSO_FixedRelocate,6,2500,2485,200,1025,25,NaN,NaN,0.3317918,3841.10164958588,3841.10164958588,0,1,5260.35770335712,-0.269802194794754,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Tight,1,8301,9011006,add,2,AdaptiveMemeticPSO,6,500,466,200,116,35,0,4.10792736756769,0.3742686,3969.52292285149,3969.52292285149,0,1,5260.35770335712,-0.24538916425433,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011006,add,2,AdaptiveMemeticPSO,6,1000,935,200,375,37,0,0,0.3742686,3959.5461667357,3959.5461667357,0,1,5260.35770335712,-0.247285756972621,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Tight,1,8301,9011006,add,2,AdaptiveMemeticPSO,6,1500,1483,200,683,39,0,0,0.3742686,3912.12803602118,3912.12803602118,0,1,5260.35770335712,-0.256299997712231,1,201,0,1250,0.48,36.7647058823529,quality-relocate
