dataset,level,instance,strategy,algorithm_seed,checkpoint_fe,actual_fe,cost,gap_to_witness_bks,is_feasible,warm_start_fe,response_time,bks_cost,gap_to_bks
addition_stress_instances,Far,2,Repair,1010703,2500,38,4103.05605311279,-0.162532872159361,1,0,0.003151,4103.05605311279,0
addition_stress_instances,Far,3,Restart,1010801,500,480,5882.34635317558,0.346008075593165,1,0,0.228362,4137.06127770897,0.421865899079241
addition_stress_instances,Far,3,Restart,1010801,1000,990,4832.1979882147,0.105711415903071,1,0,0.228362,4137.06127770897,0.168026689440453
addition_stress_instances,Far,3,Restart,1010801,1500,1500,4492.27237156492,0.0279290825209856,1,0,0.228362,4137.06127770897,0.085860728186424
addition_stress_instances,Far,3,Restart,1010801,2500,2490,4392.62236617192,0.00512700594494785,1,0,0.228362,4137.06127770897,0.0617735806428458
addition_stress_instances,Far,3,WarmStart,1010802,500,500,4137.06127770897,-0.0533508986573199,1,200,0.2152846,4137.06127770897,0
addition_stress_instances,Far,3,WarmStart,1010802,1000,980,4137.06127770897,-0.0533508986573199,1,200,0.2152846,4137.06127770897,0
addition_stress_instances,Far,3,WarmStart,1010802,1500,1490,4137.06127770897,-0.0533508986573199,1,200,0.2152846,4137.06127770897,0
addition_stress_instances,Far,3,WarmStart,1010802,2500,2480,4137.06127770897,-0.0533508986573199,1,200,0.2152846,4137.06127770897,0
addition_stress_instances,Far,3,Repair,1010803,500,38,4137.06127770897,-0.0533508986573199,1,0,0.0028841,4137.06127770897,0
addition_stress_instances,Far,3,Repair,1010803,1000,38,4137.06127770897,-0.0533508986573199,1,0,0.0028841,4137.06127770897,0
addition_stress_instances,Far,3,Repair,1010803,1500,38,4137.06127770897,-0.0533508986573199,1,0,0.0028841,4137.06127770897,0
addition_stress_instances,Far,3,Repair,1010803,2500,38,4137.06127770897,-0.0533508986573199,1,0,0.0028841,4137.06127770897,0
addition_stress_instances,Far,4,Restart,1010901,500,480,6905.21202697287,0.158527291384474,1,0,0.224284,4118.27412241278,0.676724720531061
addition_stress_instances,Far,4,Restart,1010901,1000,990,6673.48655815583,0.119649371534259,1,0,0.224284,4118.27412241278,0.620457104066211
addition_stress_instances,Far,4,Restart,1010901,1500,1500,6352.31705263521,0.0657649092103385,1,0,0.224284,4118.27412241278,0.54247067189242
addition_stress_instances,Far,4,Restart,1010901,2500,2490,5868.59466134107,-0.0153919893148599,1,0,0.224284,4118.27412241278,0.425013121249643
addition_stress_instances,Far,4,WarmStart,1010902,500,500,4118.27412241278,-0.30905337220916,1,200,0.2179354,4118.27412241278,0
addition_stress_instances,Far,4,WarmStart,1010902,1000,980,4118.27412241278,-0.30905337220916,1,200,0.2179354,4118.27412241278,0
addition_stress_instances,Far,4,WarmStart,1010902,1500,1490,4118.27412241278,-0.30905337220916,1,200,0.2179354,4118.27412241278,0
addition_stress_instances,Far,4,WarmStart,1010902,2500,2480,4118.27412241278,-0.30905337220916,1,200,0.2179354,4118.27412241278,0
addition_stress_instances,Far,4,Repair,1010903,500,38,4118.27412241278,-0.30905337220916,1,0,0.0039277,4118.27412241278,0
addition_stress_instances,Far,4,Repair,1010903,1000,38,4118.27412241278,-0.30905337220916,1,0,0.0039277,4118.27412241278,0
addition_stress_instances,Far,4,Repair,1010903,1500,38,4118.27412241278,-0.30905337220916,1,0,0.0039277,4118.27412241278,0
addition_stress_instances,Far,4,Repair,1010903,2500,38,4118.27412241278,-0.30905337220916,1,0,0.0039277,4118.27412241278,0
addition_stress_instances,Far,5,Restart,1011001,500,480,7234.53771956434,0.223021168580116,1,0,0.2237965,4031.37481224937,0.794558446310209
addition_stress_instances,Far,5,Restart,1011001,1000,990,6829.66630986139,0.15457639383238,1,0,0.2237965,4031.37481224937,0.694128337833879
addition_stress_instances,Far,5,Restart,1011001,1500,1500,5865.23124021629,-0.00846436310599469,1,0,0.2237965,4031.37481224937,0.45489603754896
addition_stress_instances,Far,5,Restart,1011001,2500,2490,5643.51527645628,-0.0459461383903136,1,0,0.2237965,4031.37481224937,0.399898431499945
addition_stress_instances,Far,5,WarmStart,1011002,500,500,4031.37481224937,-0.318483512702097,1,200,0.2185613,4031.37481224937,0
addition_stress_instances,Far,5,WarmStart,1011002,1000,980,4031.37481224937,-0.318483512702097,1,200,0.2185613,4031.37481224937,0
addition_stress_instances,Far,5,WarmStart,1011002,1500,1490,4031.37481224937,-0.318483512702097,1,200,0.2185613,4031.37481224937,0
addition_stress_instances,Far,5,WarmStart,1011002,2500,2480,4031.37481224937,-0.318483512702097,1,200,0.2185613,4031.37481224937,0
addition_stress_instances,Far,5,Repair,1011003,500,38,4031.37481224937,-0.318483512702097,1,0,0.0043858,4031.37481224937,0
addition_stress_instances,Far,5,Repair,1011003,1000,38,4031.37481224937,-0.318483512702097,1,0,0.0043858,4031.37481224937,0
addition_stress_instances,Far,5,Repair,1011003,1500,38,4031.37481224937,-0.318483512702097,1,0,0.0043858,4031.37481224937,0
addition_stress_instances,Far,5,Repair,1011003,2500,38,4031.37481224937,-0.318483512702097,1,0,0.0043858,4031.37481224937,0
addition_stress_instances,Tight,1,Restart,1011101,500,480,5375.32834014202,0.0218560492020394,1,0,0.2313748,4251.83316513849,0.264237831393588
addition_stress_instances,Tight,1,Restart,1011101,1000,990,4704.42275911889,-0.105683867065435,1,0,0.2313748,4251.83316513849,0.106445755607548
addition_stress_instances,Tight,1,Restart,1011101,1500,1500,4503.0189165733,-0.143970967278611,1,0,0.2313748,4251.83316513849,0.059077047870628
addition_stress_instances,Tight,1,Restart,1011101,2500,2490,4404.23713594268,-0.16274949645878,1,0,0.2313748,4251.83316513849,0.0358442970090587
addition_stress_instances,Tight,1,WarmStart,1011102,500,500,4282.33743278659,-0.185922769082103,1,200,0.212995,4251.83316513849,0.00717438019398561
addition_stress_instances,Tight,1,WarmStart,1011102,1000,980,4282.33743278659,-0.185922769082103,1,200,0.212995,4251.83316513849,0.00717438019398561
addition_stress_instances,Tight,1,WarmStart,1011102,1500,1490,4282.33743278659,-0.185922769082103,1,200,0.212995,4251.83316513849,0.00717438019398561
addition_stress_instances,Tight,1,WarmStart,1011102,2500,2480,4282.33743278659,-0.185922769082103,1,200,0.212995,4251.83316513849,0.00717438019398561
addition_stress_instances,Tight,1,Repair,1011103,500,38,4293.90625809938,-0.183723522193359,1,0,0.0030018,4251.83316513849,0.00989528312301959
addition_stress_instances,Tight,1,Repair,1011103,1000,38,4293.90625809938,-0.183723522193359,1,0,0.0030018,4251.83316513849,0.00989528312301959
addition_stress_instances,Tight,1,Repair,1011103,1500,38,4293.90625809938,-0.183723522193359,1,0,0.0030018,4251.83316513849,0.00989528312301959
addition_stress_instances,Tight,1,Repair,1011103,2500,38,4293.90625809938,-0.183723522193359,1,0,0.0030018,4251.83316513849,0.00989528312301959
addition_stress_instances,Tight,2,Restart,1011201,500,480,6240.06115655698,0.15061271978717,1,0,0.221935,3730.95937775339,0.67250846893821
addition_stress_instances,Tight,2,Restart,1011201,1000,990,6240.06115655698,0.15061271978717,1,0,0.221935,3730.95937775339,0.67250846893821
addition_stress_instances,Tight,2,Restart,1011201,1500,1500,5439.137345674,0.00292937161773566,1,0,0.221935,3730.95937775339,0.457838800954514
addition_stress_instances,Tight,2,Restart,1011201,2500,2490,4202.9674163194,-0.225009555397302,1,0,0.221935,3730.95937775339,0.126511170660408
addition_stress_instances,Tight,2,WarmStart,1011202,500,500,3730.95937775339,-0.312043710895148,1,200,0.2310677,3730.95937775339,0
addition_stress_instances,Tight,2,WarmStart,1011202,1000,980,3730.95937775339,-0.312043710895148,1,200,0.2310677,3730.95937775339,0
addition_stress_instances,Tight,2,WarmStart,1011202,1500,1490,3730.95937775339,-0.312043710895148,1,200,0.2310677,3730.95937775339,0
addition_stress_instances,Tight,2,WarmStart,1011202,2500,2480,3730.95937775339,-0.312043710895148,1,200,0.2310677,3730.95937775339,0
addition_stress_instances,Tight,2,Repair,1011203,500,38,3730.95937775339,-0.312043710895148,1,0,0.0029543,3730.95937775339,0
addition_stress_instances,Tight,2,Repair,1011203,1000,38,3730.95937775339,-0.312043710895148,1,0,0.0029543,3730.95937775339,0
addition_stress_instances,Tight,2,Repair,1011203,1500,38,3730.95937775339,-0.312043710895148,1,0,0.0029543,3730.95937775339,0
addition_stress_instances,Tight,2,Repair,1011203,2500,38,3730.95937775339,-0.312043710895148,1,0,0.0029543,3730.95937775339,0
addition_stress_instances,Tight,3,Restart,1011301,500,480,6637.09860697223,0.276456241708718,1,0,0.215054,3493.42532072633,0.899882779114994
addition_stress_instances,Tight,3,Restart,1011301,1000,990,6043.67491413931,0.162328153284857,1,0,0.215054,3493.42532072633,0.730014057630621
addition_stress_instances,Tight,3,Restart,1011301,1500,1500,5679.39088112532,0.0922685300622848,1,0,0.215054,3493.42532072633,0.625737023038609
addition_stress_instances,Tight,3,Restart,1011301,2500,2490,5143.88280371183,-0.0107211448510605,1,0,0.215054,3493.42532072633,0.47244676254947
addition_stress_instances,Tight,3,WarmStart,1011302,500,500,3493.42532072633,-0.328139474845221,1,200,0.218661,3493.42532072633,0
addition_stress_instances,Tight,3,WarmStart,1011302,1000,980,3493.42532072633,-0.328139474845221,1,200,0.218661,3493.42532072633,0
addition_stress_instances,Tight,3,WarmStart,1011302,1500,1490,3493.42532072633,-0.328139474845221,1,200,0.218661,3493.42532072633,0
addition_stress_instances,Tight,3,WarmStart,1011302,2500,2480,3493.42532072633,-0.328139474845221,1,200,0.218661,3493.42532072633,0
addition_stress_instances,Tight,3,Repair,1011303,500,38,3493.42532072633,-0.328139474845221,1,0,0.0032926,3493.42532072633,0
addition_stress_instances,Tight,3,Repair,1011303,1000,38,3493.42532072633,-0.328139474845221,1,0,0.0032926,3493.42532072633,0
addition_stress_instances,Tight,3,Repair,1011303,1500,38,3493.42532072633,-0.328139474845221,1,0,0.0032926,3493.42532072633,0
addition_stress_instances,Tight,3,Repair,1011303,2500,38,3493.42532072633,-0.328139474845221,1,0,0.0032926,3493.42532072633,0
addition_stress_instances,Tight,4,Restart,1011401,500,480,6792.50093201226,0.195195368585575,1,0,0.2237686,3780.39012615327,0.796772477269154
addition_stress_instances,Tight,4,Restart,1011401,1000,990,6194.09487783267,0.0899009929722712,1,0,0.2237686,3780.39012615327,0.638480334339319
addition_stress_instances,Tight,4,Restart,1011401,1500,1500,6112.84257423604,0.075603994279504,1,0,0.2237686,3780.39012615327,0.616987234186899
addition_stress_instances,Tight,4,Restart,1011401,2500,2490,5902.74204033134,0.0386351093910539,1,0,0.2237686,3780.39012615327,0.561410818289716
addition_stress_instances,Tight,4,WarmStart,1011402,500,500,3780.39012615327,-0.334809841698985,1,200,0.224339,3780.39012615327,0
addition_stress_instances,Tight,4,WarmStart,1011402,1000,980,3780.39012615327,-0.334809841698985,1,200,0.224339,3780.39012615327,0
addition_stress_instances,Tight,4,WarmStart,1011402,1500,1490,3780.39012615327,-0.334809841698985,1,200,0.224339,3780.39012615327,0
addition_stress_instances,Tight,4,WarmStart,1011402,2500,2480,3780.39012615327,-0.334809841698985,1,200,0.224339,3780.39012615327,0
addition_stress_instances,Tight,4,Repair,1011403,500,38,3780.39012615327,-0.334809841698985,1,0,0.0033655,3780.39012615327,0
addition_stress_instances,Tight,4,Repair,1011403,1000,38,3780.39012615327,-0.334809841698985,1,0,0.0033655,3780.39012615327,0
addition_stress_instances,Tight,4,Repair,1011403,1500,38,3780.39012615327,-0.334809841698985,1,0,0.0033655,3780.39012615327,0
addition_stress_instances,Tight,4,Repair,1011403,2500,38,3780.39012615327,-0.334809841698985,1,0,0.0033655,3780.39012615327,0
addition_stress_instances,Tight,5,Restart,1011501,500,480,6243.6431006008,0.736434141825092,1,0,0.2240798,3491.68912925503,0.788144038450787
addition_stress_instances,Tight,5,Restart,1011501,1000,990,5911.98512153082,0.644195967895769,1,0,0.2240798,3491.68912925503,0.693159070776777
addition_stress_instances,Tight,5,Restart,1011501,1500,1500,5609.46776072567,0.56006215926306,1,0,0.2240798,3491.68912925503,0.606519811207385
addition_stress_instances,Tight,5,Restart,1011501,2500,2490,5087.57813067996,0.414918217292925,1,0,0.2240798,3491.68912925503,0.457053575604373
addition_stress_instances,Tight,5,WarmStart,1011502,500,500,3491.68912925503,-0.0289181942359039,1,200,0.2118174,3491.68912925503,0
addition_stress_instances,Tight,5,WarmStart,1011502,1000,980,3491.68912925503,-0.0289181942359039,1,200,0.2118174,3491.68912925503,0
addition_stress_instances,Tight,5,WarmStart,1011502,1500,1490,3491.68912925503,-0.0289181942359039,1,200,0.2118174,3491.68912925503,0
addition_stress_instances,Tight,5,WarmStart,1011502,2500,2480,3491.68912925503,-0.0289181942359039,1,200,0.2118174,3491.68912925503,0
addition_stress_instances,Tight,5,Repair,1011503,500,38,3491.68912925503,-0.0289181942359039,1,0,0.0029238,3491.68912925503,0
addition_stress_instances,Tight,5,Repair,1011503,1000,38,3491.68912925503,-0.0289181942359039,1,0,0.0029238,3491.68912925503,0
addition_stress_instances,Tight,5,Repair,1011503,1500,38,3491.68912925503,-0.0289181942359039,1,0,0.0029238,3491.68912925503,0
addition_stress_instances,Tight,5,Repair,1011503,2500,38,3491.68912925503,-0.0289181942359039,1,0,0.0029238,3491.68912925503,0
