dataset,level,instance,checkpoint_fe,n_add,insertion_ratio,slack_loss,min_slack_after,critical_count,mean_detour_ratio,repair_gap,warm_gap,restart_gap,repair_feasible,warm_feasible,restart_feasible,warm_gain_vs_repair,restart_gain_vs_warm,best_strategy
addition_stress_instances,Tight,3,1000,2,0.00101665679387863,64.5035770167964,29.8060492219763,1,1,0,0,0.730014057630621,1,1,1,0,-0.730014057630621,Repair
addition_stress_instances,Tight,3,1500,2,0.00101665679387863,64.5035770167964,29.8060492219763,1,1,0,0,0.625737023038609,1,1,1,0,-0.625737023038609,Repair
addition_stress_instances,Tight,3,2500,2,0.00101665679387863,64.5035770167964,29.8060492219763,1,1,0,0,0.47244676254947,1,1,1,0,-0.47244676254947,Repair
addition_stress_instances,Tight,4,500,2,0.0832444200272005,175.318013235378,32.2221057732316,0,1,0,0,0.796772477269154,1,1,1,0,-0.796772477269154,Repair
addition_stress_instances,Tight,4,1000,2,0.0832444200272005,175.318013235378,32.2221057732316,0,1,0,0,0.638480334339319,1,1,1,0,-0.638480334339319,Repair
addition_stress_instances,Tight,4,1500,2,0.0832444200272005,175.318013235378,32.2221057732316,0,1,0,0,0.616987234186899,1,1,1,0,-0.616987234186899,Repair
addition_stress_instances,Tight,4,2500,2,0.0832444200272005,175.318013235378,32.2221057732316,0,1,0,0,0.561410818289716,1,1,1,0,-0.561410818289716,Repair
addition_stress_instances,Tight,5,500,2,0.000519163238815606,14.1705476536693,13.9592106391795,2,1,0,0,0.788144038450787,1,1,1,0,-0.788144038450787,Repair
addition_stress_instances,Tight,5,1000,2,0.000519163238815606,14.1705476536693,13.9592106391795,2,1,0,0,0.693159070776777,1,1,1,0,-0.693159070776777,Repair
addition_stress_instances,Tight,5,1500,2,0.000519163238815606,14.1705476536693,13.9592106391795,2,1,0,0,0.606519811207385,1,1,1,0,-0.606519811207385,Repair
addition_stress_instances,Tight,5,2500,2,0.000519163238815606,14.1705476536693,13.9592106391795,2,1,0,0,0.457053575604373,1,1,1,0,-0.457053575604373,Repair
